fd,model,loss,window,lr,hp,test_rmse,test_rmse_std,nasa,val_rmse,n
FD001,lstm,mse,30,0.001,"hid96,layers2,p0.2",14.032,0.065,342.9,12.831,2
FD001,gru,mse,50,0.001,"hid128,layers1,p0.3",14.034,0.12,326.35,11.094,2
FD001,lstm,mse,30,0.0,"hid96,layers1,p0.2",14.057,0.393,449.0,12.96,2
FD001,gru,mse,30,0.0,"hid64,layers1,p0.3",14.06,1.541,368.05,14.552,2
FD001,lstm,asym,50,0.001,"hid64,layers2,p0.3",14.061,0.169,352.0,11.276,2
FD001,cnnlstm,asym,50,0.0,"ch64,hid96,p0.3",14.062,,266.9,13.725,1
FD001,gru,mse,30,0.001,"hid96,layers1,p0.2",14.068,1.56,299.15,13.2,2
FD001,gru,mse,50,0.001,"hid64,layers3,p0.3",14.072,0.17,292.8,10.94,2
FD001,lstm,asym,30,0.0,"hid96,layers1,p0.3",14.072,0.158,389.55,13.145,2
FD001,lstm,asym,30,0.0,"hid128,layers1,p0.3",14.074,0.223,357.5,13.28,2
FD001,lstm,mse,50,0.0,"hid96,layers3,p0.3",14.076,0.293,328.2,10.826,2
FD001,lstm,asym,50,0.001,"hid128,layers2,p0.3",14.08,0.206,302.6,11.114,2
FD001,lstm,asym,50,0.001,"hid160,layers2,p0.2",14.085,0.492,312.15,10.631,2
FD001,lstm,asym,30,0.001,"hid64,layers1,p0.3",14.09,0.708,327.5,12.956,2
FD001,lstm,asym,50,0.001,"hid160,layers2,p0.3",14.094,0.647,289.95,10.564,2
FD001,bilstm,mse,30,0.001,"hid96,layers2,p0.3",14.095,0.658,359.0,13.599,2
FD001,lstm,mse,30,0.001,"hid128,layers1,p0.2",14.106,0.11,286.35,13.116,2
FD001,gru,mse,30,0.001,"hid128,layers1,p0.3",14.108,0.089,323.3,13.136,2
FD001,gru,asym,50,0.0,"hid128,layers1,p0.3",14.11,0.006,327.0,10.786,2
FD001,tcn,asym,30,0.0,"ch96,levels3,p0.1",14.116,,253.1,15.461,1
FD001,lstm,asym,50,0.001,"hid96,layers2,p0.2",14.122,0.205,308.45,10.849,2
FD001,gru,asym,50,0.001,"hid96,layers1,p0.2",14.124,0.66,282.9,12.77,2
FD001,cnnlstm,mse,30,0.001,"ch32,hid96,p0.2",14.126,,291.8,14.674,1
FD001,lstm,mse,50,0.001,"hid96,layers2,p0.3",14.129,0.788,308.95,10.654,2
FD001,lstm,mse,30,0.001,"hid64,layers2,p0.3",14.13,0.253,363.9,13.094,2
FD001,gru,mse,30,0.0,"hid96,layers1,p0.3",14.135,0.569,349.25,13.831,2
FD001,gru,mse,50,0.001,"hid96,layers1,p0.2",14.141,1.457,300.8,12.17,2
FD001,lstm,asym,50,0.001,"hid160,layers1,p0.2",14.144,0.281,315.9,11.06,2
FD001,lstm,asym,50,0.001,"hid96,layers1,p0.3",14.144,0.569,307.95,10.762,2
FD001,bilstm,asym,50,0.001,"hid96,layers1,p0.2",14.145,0.834,322.65,11.234,2
FD001,lstm,mse,50,0.0,"hid64,layers1,p0.2",14.151,0.486,364.8,11.215,2
FD001,bilstm,asym,50,0.0,"hid128,layers2,p0.3",14.156,0.069,322.65,10.662,2
FD001,lstm,mse,50,0.001,"hid128,layers1,p0.2",14.16,0.896,316.0,11.024,2
FD001,gru,mse,50,0.0,"hid64,layers3,p0.3",14.162,0.931,338.6,10.762,2
FD001,lstm,asym,50,0.0,"hid128,layers2,p0.2",14.17,0.13,344.15,10.897,2
FD001,lstm,mse,50,0.0,"hid96,layers2,p0.2",14.171,1.051,323.75,11.204,2
FD001,lstm,asym,30,0.0,"hid64,layers1,p0.2",14.178,0.342,348.8,13.212,2
FD001,gru,asym,30,0.0,"hid128,layers1,p0.3",14.182,0.141,321.4,12.887,2
FD001,gru,mse,50,0.001,"hid128,layers3,p0.2",14.183,0.459,332.85,10.656,2
FD001,bilstm,asym,50,0.001,"hid128,layers2,p0.3",14.187,,286.8,11.033,1
FD001,gru,mse,50,0.001,"hid128,layers1,p0.2",14.188,0.955,334.55,10.876,2
FD001,cnnlstm,asym,50,0.001,"ch32,hid96,p0.2",14.192,,296.2,13.536,1
FD001,bilstm,asym,50,0.0,"hid128,layers1,p0.2",14.2,0.115,317.0,11.055,2
FD001,gru,asym,50,0.0,"hid64,layers3,p0.3",14.201,0.153,309.9,10.937,2
FD001,lstm,mse,30,0.0,"hid64,layers1,p0.3",14.201,0.013,435.3,12.892,2
FD001,cnnlstm,asym,30,0.0,"ch32,hid128,p0.2",14.208,,368.9,14.875,1
FD001,lstm,asym,50,0.0,"hid160,layers1,p0.3",14.214,1.098,321.15,10.988,2
FD001,gru,asym,50,0.0,"hid96,layers2,p0.2",14.216,0.356,320.65,10.409,2
FD001,lstm,mse,30,0.001,"hid64,layers1,p0.2",14.222,1.12,417.15,13.074,2
FD001,lstm,mse,50,0.001,"hid64,layers2,p0.3",14.227,0.531,346.35,11.192,2
FD001,gru,asym,50,0.0,"hid64,layers2,p0.2",14.248,0.61,331.1,10.862,2
FD001,lstm,asym,50,0.0,"hid64,layers2,p0.3",14.256,0.189,319.9,11.07,2
FD001,bilstm,mse,50,0.001,"hid128,layers2,p0.3",14.262,0.747,337.75,11.102,2
FD001,lstm,mse,30,0.001,"hid128,layers2,p0.2",14.269,0.208,364.35,13.25,2
FD001,lstm,asym,50,0.0,"hid96,layers1,p0.2",14.281,0.764,319.25,10.817,2
FD001,bilstm,asym,50,0.001,"hid64,layers1,p0.2",14.288,0.478,334.75,11.084,2
FD001,bilstm,mse,50,0.0,"hid128,layers2,p0.2",14.288,0.395,342.0,11.066,2
FD001,lstm,asym,30,0.0,"hid160,layers1,p0.2",14.309,0.682,364.3,13.016,2
FD001,cnnlstm,asym,30,0.0,"ch32,hid128,p0.3",14.312,0.18,330.2,14.742,2
FD001,bilstm,asym,50,0.0,"hid96,layers2,p0.3",14.32,0.303,328.35,11.062,2
FD001,lstm,asym,50,0.0,"hid64,layers2,p0.2",14.32,0.363,320.35,11.266,2
FD001,lstm,mse,50,0.0,"hid160,layers3,p0.2",14.326,0.541,356.35,11.551,2
FD001,bilstm,asym,50,0.0,"hid96,layers1,p0.3",14.33,0.49,317.85,11.009,2
FD001,bilstm,mse,50,0.0,"hid64,layers1,p0.2",14.345,0.782,391.2,11.248,2
FD001,bilstm,asym,50,0.001,"hid64,layers2,p0.3",14.346,0.256,324.3,10.833,2
FD001,cnnlstm,asym,50,0.001,"ch32,hid64,p0.2",14.347,0.219,358.3,13.092,2
FD001,bilstm,asym,50,0.001,"hid64,layers1,p0.3",14.352,1.01,369.1,11.264,2
FD001,tcn,mse,30,0.001,"ch32,levels3,p0.1",14.356,0.761,295.35,15.21,2
FD001,cnnlstm,asym,30,0.0,"ch32,hid96,p0.2",14.364,0.46,328.85,14.892,2
FD001,lstm,asym,50,0.0,"hid160,layers2,p0.3",14.375,0.373,319.7,11.058,2
FD001,tcn,mse,50,0.001,"ch96,levels6,p0.1",14.389,,319.7,13.14,1
FD001,gru,mse,50,0.0,"hid64,layers3,p0.2",14.397,0.184,324.15,10.641,2
FD001,gru,mse,50,0.0,"hid128,layers2,p0.2",14.4,1.209,318.15,10.44,2
FD001,lstm,asym,50,0.0,"hid64,layers1,p0.2",14.402,1.635,357.1,11.724,2
FD001,cnnlstm,asym,50,0.001,"ch64,hid96,p0.2",14.403,,337.5,14.586,1
FD001,gru,mse,50,0.001,"hid128,layers2,p0.3",14.404,0.207,332.5,10.784,2
FD001,lstm,mse,50,0.0,"hid160,layers1,p0.3",14.404,0.554,348.4,11.279,2
FD001,lstm,mse,50,0.0,"hid64,layers3,p0.3",14.404,0.248,350.2,11.22,2
FD001,gru,asym,50,0.001,"hid64,layers2,p0.3",14.408,0.827,324.75,10.822,2
FD001,gru,mse,50,0.0,"hid96,layers1,p0.3",14.417,1.116,312.7,10.994,2
FD001,bilstm,mse,50,0.0,"hid96,layers2,p0.2",14.428,0.446,348.0,11.249,2
FD001,lstm,asym,50,0.001,"hid96,layers1,p0.2",14.43,0.508,318.2,11.028,2
FD001,cnnlstm,mse,30,0.0,"ch32,hid128,p0.3",14.45,0.316,372.3,15.574,2
FD001,cnnlstm,mse,30,0.001,"ch32,hid128,p0.2",14.452,0.928,391.0,15.344,2
FD001,tcn,mse,50,0.0,"ch32,levels3,p0.1",14.452,0.337,289.4,15.948,2
FD001,cnnlstm,mse,50,0.001,"ch64,hid64,p0.3",14.459,,280.4,11.836,1
FD001,lstm,mse,50,0.001,"hid160,layers1,p0.2",14.462,0.4,330.55,11.25,2
FD001,tcn,mse,30,0.001,"ch32,levels4,p0.1",14.463,,271.2,15.113,1
FD001,lstm,asym,50,0.0,"hid96,layers2,p0.3",14.468,0.982,314.7,10.861,2
FD001,lstm,mse,50,0.0,"hid64,layers2,p0.2",14.469,0.44,347.3,11.334,2
FD001,bilstm,asym,50,0.001,"hid128,layers2,p0.2",14.474,0.079,353.6,11.154,2
FD001,lstm,mse,50,0.0,"hid160,layers2,p0.3",14.482,1.44,326.8,10.846,2
FD001,cnnlstm,asym,50,0.0,"ch32,hid96,p0.2",14.484,1.889,331.05,12.93,2
FD001,lstm,mse,50,0.001,"hid96,layers1,p0.2",14.484,0.614,355.8,10.862,2
FD001,lstm,mse,50,0.001,"hid160,layers2,p0.3",14.489,0.156,375.55,10.667,2
FD001,lstm,mse,50,0.001,"hid96,layers1,p0.3",14.49,0.76,363.2,10.928,2
FD001,bilstm,asym,30,0.001,"hid96,layers1,p0.3",14.494,2.703,411.35,15.33,2
FD001,cnnlstm,mse,30,0.0,"ch32,hid64,p0.3",14.495,0.089,410.75,15.44,2
FD001,cnnlstm,asym,30,0.0,"ch32,hid96,p0.3",14.501,0.201,340.55,14.838,2
FD001,bilstm,asym,50,0.001,"hid96,layers2,p0.3",14.502,0.308,326.1,11.151,2
FD001,cnnlstm,asym,50,0.0,"ch32,hid64,p0.2",14.504,,308.6,13.603,1
FD001,cnnlstm,mse,50,0.0,"ch32,hid64,p0.2",14.505,0.209,327.2,13.46,2
FD001,gru,mse,50,0.001,"hid64,layers1,p0.2",14.514,1.037,361.25,13.864,2
FD001,gru,mse,30,0.001,"hid64,layers1,p0.3",14.515,0.235,366.5,13.888,2
FD001,lstm,mse,50,0.0,"hid128,layers1,p0.3",14.516,0.227,352.7,10.874,2
FD001,cnnlstm,asym,50,0.001,"ch32,hid128,p0.2",14.52,0.598,381.05,12.777,2
FD001,cnnlstm,mse,30,0.0,"ch32,hid128,p0.2",14.534,0.581,407.55,15.124,2
FD001,lstm,mse,50,0.0,"hid128,layers1,p0.2",14.535,0.258,382.35,10.938,2
FD001,lstm,mse,50,0.0,"hid64,layers3,p0.2",14.535,0.741,343.25,11.359,2
FD001,tcn,mse,30,0.0,"ch32,levels3,p0.2",14.54,0.11,332.05,14.874,2
FD001,bilstm,mse,50,0.0,"hid96,layers1,p0.3",14.546,0.496,359.2,11.292,2
FD001,bilstm,mse,50,0.0,"hid128,layers2,p0.3",14.56,,368.2,10.861,1
FD001,lstm,mse,50,0.001,"hid64,layers2,p0.2",14.582,0.313,358.1,11.356,2
FD001,gru,mse,50,0.0,"hid96,layers2,p0.2",14.588,0.577,353.75,10.689,2
FD001,cnnlstm,asym,30,0.001,"ch64,hid128,p0.2",14.594,1.698,563.4,14.974,2
FD001,gru,asym,50,0.0,"hid128,layers2,p0.2",14.596,1.057,339.5,10.229,2
FD001,cnnlstm,asym,50,0.001,"ch64,hid128,p0.2",14.6,0.551,316.05,13.204,2
FD001,tcn,mse,30,0.0,"ch32,levels4,p0.2",14.603,,323.8,14.913,1
FD001,cnnlstm,mse,50,0.0,"ch32,hid64,p0.3",14.604,0.443,360.9,13.126,2
FD001,lstm,asym,50,0.0,"hid160,layers2,p0.2",14.614,0.33,368.0,10.916,2
FD001,bilstm,mse,50,0.0,"hid64,layers1,p0.3",14.635,0.576,420.1,11.408,2
FD001,cnnlstm,mse,30,0.0,"ch64,hid128,p0.2",14.65,0.394,401.1,15.171,2
FD001,bilstm,asym,50,0.001,"hid96,layers2,p0.2",14.658,1.295,347.6,11.266,2
FD001,gru,mse,50,0.001,"hid64,layers2,p0.3",14.664,0.473,339.3,10.952,2
FD001,tcn,mse,50,0.001,"ch32,levels3,p0.1",14.664,0.603,292.15,15.833,2
FD001,gru,mse,50,0.0,"hid96,layers2,p0.3",14.668,0.294,332.65,10.605,2
FD001,cnnlstm,asym,30,0.0,"ch32,hid64,p0.2",14.679,0.062,398.6,15.501,2
FD001,bilstm,mse,50,0.001,"hid64,layers2,p0.2",14.68,0.56,367.45,11.147,2
FD001,gru,asym,50,0.001,"hid64,layers3,p0.3",14.68,0.124,315.7,10.824,2
FD001,lstm,mse,50,0.0,"hid96,layers2,p0.3",14.68,0.434,381.1,11.189,2
FD001,tcn,asym,50,0.001,"ch32,levels3,p0.1",14.683,0.149,283.05,15.651,2
FD001,lstm,asym,50,0.001,"hid128,layers2,p0.2",14.685,0.891,365.45,11.035,2
FD001,cnnlstm,asym,50,0.001,"ch32,hid64,p0.3",14.696,1.207,367.8,12.728,2
FD001,tcn,asym,50,0.0,"ch32,levels3,p0.1",14.705,,319.2,15.406,1
FD001,gru,asym,30,0.0,"hid128,layers1,p0.2",14.71,0.963,386.65,13.088,2
FD001,lstm,mse,50,0.0,"hid64,layers1,p0.3",14.71,0.068,404.7,11.062,2
FD001,tcn,mse,30,0.001,"ch96,levels3,p0.1",14.712,0.594,316.5,15.556,2
FD001,lstm,asym,50,0.0,"hid96,layers2,p0.2",14.72,0.855,394.1,11.05,2
FD001,gru,asym,50,0.0,"hid128,layers2,p0.3",14.724,0.035,357.4,10.121,2
FD001,cnnlstm,asym,30,0.001,"ch32,hid128,p0.2",14.727,0.96,433.3,14.4,2
FD001,cnnlstm,asym,50,0.0,"ch64,hid96,p0.2",14.744,0.344,416.4,13.455,2
FD001,bilstm,mse,50,0.001,"hid64,layers2,p0.3",14.746,0.512,377.35,10.954,2
FD001,tcn,asym,30,0.0,"ch32,levels3,p0.1",14.75,0.166,313.95,15.074,2
FD001,tcn,mse,50,0.001,"ch64,levels4,p0.1",14.758,,362.7,14.093,1
FD001,gru,mse,50,0.0,"hid96,layers1,p0.2",14.76,0.701,339.9,13.548,2
FD001,tcn,asym,30,0.001,"ch32,levels3,p0.2",14.76,0.192,318.8,15.222,2
FD001,tcn,mse,30,0.001,"ch32,levels5,p0.1",14.762,0.456,353.65,15.294,2
FD001,bilstm,asym,50,0.0,"hid96,layers2,p0.2",14.766,0.365,387.7,11.156,2
FD001,bilstm,asym,50,0.001,"hid128,layers1,p0.3",14.767,2.998,391.0,14.526,2
FD001,tcn,mse,30,0.0,"ch96,levels3,p0.1",14.774,1.352,359.45,15.95,2
FD001,tcn,asym,30,0.0,"ch96,levels3,p0.2",14.777,1.233,359.55,15.224,2
FD001,tcn,asym,30,0.001,"ch32,levels4,p0.1",14.777,0.093,386.35,15.394,2
FD001,gru,asym,50,0.001,"hid64,layers1,p0.2",14.78,0.649,336.05,13.344,2
FD001,tcn,asym,30,0.0,"ch32,levels3,p0.2",14.792,,322.0,14.694,1
FD001,tcn,asym,30,0.001,"ch96,levels5,p0.2",14.793,,329.2,15.348,1
FD001,gru,asym,50,0.0,"hid64,layers2,p0.3",14.797,0.025,333.05,10.898,2
FD001,lstm,asym,50,0.0,"hid128,layers1,p0.2",14.802,1.307,333.35,11.31,2
FD001,lstm,mse,50,0.001,"hid64,layers1,p0.2",14.814,0.165,436.5,11.332,2
FD001,bilstm,asym,50,0.001,"hid96,layers1,p0.3",14.816,0.781,356.1,11.078,2
FD001,lstm,asym,50,0.0,"hid128,layers1,p0.3",14.817,0.762,360.35,11.125,2
FD001,tcn,mse,50,0.001,"ch32,levels3,p0.2",14.819,,337.8,15.336,1
FD001,bilstm,mse,50,0.0,"hid96,layers2,p0.3",14.83,0.858,368.95,11.383,2
FD001,gru,mse,50,0.0,"hid128,layers1,p0.2",14.834,0.547,344.8,13.726,2
FD001,gru,mse,50,0.001,"hid96,layers2,p0.3",14.841,1.085,347.5,10.696,2
FD001,lstm,asym,50,0.0,"hid160,layers1,p0.2",14.843,0.517,363.7,10.652,2
FD001,gru,asym,50,0.001,"hid64,layers2,p0.2",14.854,1.462,348.5,10.936,2
FD001,tcn,asym,30,0.001,"ch96,levels4,p0.1",14.859,,286.7,14.938,1
FD001,cnnlstm,asym,30,0.001,"ch32,hid96,p0.3",14.863,,334.8,14.622,1
FD001,tcn,mse,30,0.001,"ch96,levels5,p0.2",14.868,0.13,317.2,15.166,2
FD001,bilstm,mse,50,0.001,"hid128,layers1,p0.2",14.869,0.314,411.7,11.357,2
FD001,tcn,mse,30,0.0,"ch96,levels3,p0.2",14.882,1.083,352.2,15.288,2
FD001,lstm,asym,50,0.0,"hid64,layers3,p0.3",14.886,0.723,380.6,11.43,2
FD001,lstm,mse,50,0.0,"hid160,layers1,p0.2",14.887,0.126,365.6,11.136,2
FD001,bilstm,mse,50,0.0,"hid128,layers1,p0.2",14.905,,370.5,11.05,1
FD001,tcn,mse,30,0.0,"ch32,levels3,p0.1",14.905,,351.6,14.827,1
FD001,lstm,asym,50,0.001,"hid128,layers1,p0.2",14.906,0.356,371.9,10.828,2
FD001,tcn,mse,30,0.0,"ch64,levels5,p0.1",14.914,,327.2,15.09,1
FD001,tcn,asym,30,0.0,"ch64,levels5,p0.1",14.928,0.401,317.1,15.279,2
FD001,lstm,asym,50,0.0,"hid64,layers3,p0.2",14.944,1.278,384.75,11.268,2
FD001,lstm,asym,50,0.0,"hid160,layers3,p0.3",14.946,0.793,359.5,11.349,2
FD001,tcn,mse,50,0.0,"ch96,levels6,p0.2",14.961,,302.5,13.462,1
FD001,cnnlstm,asym,50,0.001,"ch32,hid128,p0.3",14.963,,401.9,12.603,1
FD001,tcn,mse,30,0.001,"ch64,levels6,p0.2",14.965,0.586,368.45,14.853,2
FD001,tcn,asym,30,0.001,"ch96,levels3,p0.2",14.966,0.149,338.2,15.319,2
FD001,tcn,mse,30,0.001,"ch32,levels4,p0.2",14.967,0.164,381.75,14.892,2
FD001,gru,mse,50,0.0,"hid64,layers2,p0.3",14.97,0.112,340.95,10.766,2
FD001,tcn,asym,50,0.001,"ch32,levels3,p0.2",14.978,0.217,306.55,15.372,2
FD001,lstm,asym,50,0.0,"hid64,layers1,p0.3",14.982,0.134,375.65,11.357,2
FD001,tcn,asym,30,0.0,"ch96,levels4,p0.2",14.993,,355.6,15.486,1
FD001,tcn,mse,50,0.0,"ch32,levels3,p0.2",14.995,0.239,312.0,15.474,2
FD001,bilstm,mse,50,0.001,"hid64,layers1,p0.2",15.0,0.331,382.55,11.114,2
FD001,cnnlstm,mse,50,0.001,"ch64,hid96,p0.2",15.008,0.141,366.75,15.206,2
FD001,tcn,asym,30,0.001,"ch32,levels3,p0.1",15.014,,333.6,15.052,1
FD001,tcn,mse,30,0.001,"ch96,levels3,p0.2",15.016,,354.3,15.063,1
FD001,tcn,asym,30,0.0,"ch64,levels3,p0.1",15.018,0.022,331.85,15.551,2
FD001,tcn,mse,50,0.001,"ch32,levels4,p0.2",15.018,0.426,302.95,13.019,2
FD001,cnnlstm,mse,50,0.0,"ch32,hid128,p0.2",15.02,0.179,331.65,13.211,2
FD001,tcn,mse,30,0.0,"ch32,levels5,p0.2",15.02,0.469,337.55,14.818,2
FD001,tcn,mse,30,0.001,"ch32,levels3,p0.2",15.02,0.272,354.55,15.144,2
FD001,tcn,asym,30,0.001,"ch32,levels5,p0.1",15.021,0.379,331.6,15.093,2
FD001,tcn,asym,30,0.0,"ch96,levels6,p0.2",15.023,0.741,352.65,15.474,2
FD001,cnnlstm,asym,30,0.001,"ch32,hid128,p0.3",15.028,0.166,529.7,15.052,2
FD001,gru,mse,30,0.0,"hid128,layers1,p0.3",15.03,0.993,404.05,14.454,2
FD001,cnnlstm,asym,30,0.001,"ch64,hid128,p0.3",15.031,1.291,389.45,15.323,2
FD001,tcn,mse,50,0.0,"ch96,levels3,p0.2",15.033,,298.0,15.532,1
FD001,cnnlstm,asym,50,0.0,"ch64,hid64,p0.3",15.042,0.645,384.15,14.306,2
FD001,cnnlstm,mse,50,0.0,"ch64,hid96,p0.3",15.047,1.103,478.75,12.852,2
FD001,patchtst,mse,30,0.0,"patch10,stride5,d_model64,layers2,revinTrue",15.047,,356.6,15.285,1
FD001,tcn,mse,50,0.001,"ch64,levels3,p0.2",15.048,0.091,313.45,15.953,2
FD001,tcn,mse,50,0.001,"ch96,levels6,p0.2",15.048,1.015,356.5,13.796,2
FD001,gru,asym,50,0.0,"hid96,layers2,p0.3",15.049,0.598,358.8,10.332,2
FD001,lstm,asym,50,0.001,"hid128,layers1,p0.3",15.05,0.634,356.3,11.183,2
FD001,bilstm,asym,50,0.001,"hid64,layers2,p0.2",15.052,1.046,367.15,10.939,2
FD001,tcn,mse,50,0.001,"ch96,levels4,p0.2",15.053,,296.0,13.142,1
FD001,tcn,mse,50,0.0,"ch32,levels4,p0.2",15.056,0.402,317.0,13.312,2
FD001,lstm,mse,50,0.0,"hid96,layers1,p0.2",15.057,0.85,479.9,11.246,2
FD001,tcn,mse,30,0.0,"ch32,levels4,p0.1",15.064,0.376,378.9,15.471,2
FD001,bilstm,asym,50,0.0,"hid64,layers1,p0.3",15.07,0.769,377.65,11.261,2
FD001,tcn,mse,50,0.0,"ch64,levels5,p0.2",15.084,0.274,364.05,14.029,2
FD001,cnnlstm,mse,50,0.001,"ch32,hid64,p0.3",15.086,,337.0,13.224,1
FD001,lstm,asym,50,0.001,"hid64,layers1,p0.2",15.086,1.538,458.35,11.155,2
FD001,tcn,mse,30,0.001,"ch32,levels6,p0.2",15.088,0.231,367.45,14.687,2
FD001,tcn,asym,50,0.0,"ch32,levels3,p0.2",15.09,0.183,314.5,15.749,2
FD001,patchtst,asym,30,0.001,"patch10,stride5,d_model64,layers2,revinTrue",15.093,,357.2,15.001,1
FD001,bilstm,asym,50,0.0,"hid128,layers1,p0.3",15.095,,311.1,11.498,1
FD001,svr,-,30,0.0,"C10,gammascale",15.098,,417.1,16.283,1
FD001,tcn,asym,30,0.001,"ch96,levels6,p0.2",15.103,0.167,353.7,15.223,2
FD001,tcn,mse,50,0.0,"ch64,levels3,p0.2",15.11,0.279,313.4,15.662,2
FD001,tcn,mse,30,0.001,"ch96,levels5,p0.1",15.114,,359.2,15.286,1
FD001,cnnlstm,mse,30,0.0,"ch32,hid96,p0.3",15.117,,542.3,15.238,1
FD001,tcn,mse,30,0.0,"ch96,levels4,p0.1",15.117,,364.8,15.325,1
FD001,cnnlstm,mse,50,0.0,"ch64,hid128,p0.2",15.118,1.165,425.35,12.734,2
FD001,cnnlstm,mse,50,0.0,"ch64,hid64,p0.3",15.119,1.495,355.85,15.108,2
FD001,tcn,asym,30,0.0,"ch96,levels6,p0.1",15.142,,300.8,14.225,1
FD001,tcn,mse,30,0.0,"ch32,levels5,p0.1",15.144,0.685,339.35,14.869,2
FD001,tcn,asym,50,0.0,"ch32,levels4,p0.2",15.152,,348.0,13.327,1
FD001,tcn,mse,30,0.0,"ch64,levels5,p0.2",15.154,0.238,355.35,15.798,2
FD001,tcn,mse,50,0.0,"ch64,levels4,p0.2",15.167,,351.1,13.761,1
FD001,patchtst,asym,30,0.0,"patch10,stride5,d_model128,layers3,revinTrue",15.174,0.52,339.35,15.349,2
FD001,bilstm,mse,50,0.001,"hid64,layers1,p0.3",15.182,0.514,366.6,11.342,2
FD001,tcn,asym,30,0.0,"ch64,levels3,p0.2",15.183,0.376,328.2,15.272,2
FD001,bilstm,asym,50,0.0,"hid64,layers2,p0.2",15.197,0.42,395.0,11.387,2
FD001,lstm,mse,50,0.001,"hid64,layers1,p0.3",15.204,0.628,535.05,11.221,2
FD001,tcn,asym,30,0.0,"ch32,levels4,p0.2",15.209,0.571,386.85,15.132,2
FD001,tcn,asym,50,0.001,"ch96,levels6,p0.2",15.214,,294.8,13.33,1
FD001,bilstm,asym,50,0.0,"hid64,layers2,p0.3",15.216,0.454,375.35,11.436,2
FD001,tcn,asym,50,0.001,"ch96,levels4,p0.2",15.219,0.457,368.5,13.435,2
FD001,bilstm,mse,50,0.001,"hid96,layers2,p0.3",15.22,0.301,345.7,11.314,2
FD001,cnnlstm,mse,30,0.001,"ch32,hid64,p0.2",15.224,0.12,602.55,15.861,2
FD001,tcn,asym,50,0.001,"ch96,levels4,p0.1",15.23,0.521,374.75,13.49,2
FD001,tcn,mse,30,0.0,"ch96,levels4,p0.2",15.23,0.033,365.2,15.464,2
FD001,tcn,asym,30,0.001,"ch64,levels5,p0.1",15.235,,379.9,15.072,1
FD001,tcn,mse,30,0.001,"ch64,levels4,p0.2",15.235,,345.3,15.162,1
FD001,tcn,mse,50,0.001,"ch64,levels6,p0.1",15.24,0.215,390.4,13.768,2
FD001,tcn,mse,50,0.0,"ch96,levels3,p0.1",15.243,0.286,350.85,16.041,2
FD001,cnnlstm,mse,30,0.001,"ch32,hid128,p0.3",15.246,,509.2,15.77,1
FD001,tcn,asym,30,0.001,"ch32,levels5,p0.2",15.247,0.303,364.9,14.992,2
FD001,tcn,mse,50,0.0,"ch32,levels6,p0.2",15.247,1.203,362.35,13.873,2
FD001,gru,mse,50,0.0,"hid128,layers2,p0.3",15.248,0.265,394.5,10.17,2
FD001,tcn,asym,50,0.001,"ch64,levels3,p0.1",15.254,,376.8,15.537,1
FD001,tcn,mse,30,0.0,"ch64,levels3,p0.2",15.267,,349.9,14.822,1
FD001,bilstm,mse,50,0.0,"hid64,layers2,p0.2",15.269,1.174,415.55,12.185,2
FD001,patchtst,asym,30,0.0,"patch10,stride5,d_model64,layers2,revinTrue",15.271,0.218,349.4,15.242,2
FD001,tcn,asym,30,0.0,"ch32,levels5,p0.2",15.273,0.517,367.35,14.822,2
FD001,tcn,asym,30,0.0,"ch32,levels4,p0.1",15.274,0.309,353.75,15.328,2
FD001,tcn,mse,50,0.0,"ch64,levels5,p0.1",15.278,0.314,348.9,14.904,2
FD001,cnnlstm,mse,50,0.001,"ch64,hid64,p0.2",15.282,1.296,385.15,13.698,2
FD001,cnnlstm,asym,30,0.0,"ch32,hid64,p0.3",15.284,,611.4,15.129,1
FD001,tcn,asym,50,0.0,"ch96,levels3,p0.1",15.29,0.634,348.4,15.954,2
FD001,patchtst,asym,30,0.001,"patch10,stride5,d_model64,layers3,revinTrue",15.291,0.124,364.0,15.104,2
FD001,tcn,asym,30,0.0,"ch32,levels6,p0.2",15.308,,398.0,14.62,1
FD001,tcn,mse,30,0.0,"ch96,levels6,p0.1",15.308,0.547,441.6,15.396,2
FD001,tcn,mse,30,0.0,"ch32,levels6,p0.2",15.319,0.001,380.15,14.978,2
FD001,tcn,asym,30,0.001,"ch64,levels5,p0.2",15.323,1.121,394.35,15.494,2
FD001,tcn,asym,30,0.001,"ch32,levels6,p0.1",15.33,,342.2,14.99,1
FD001,tcn,mse,30,0.0,"ch64,levels3,p0.1",15.334,0.573,357.75,15.738,2
FD001,tcn,asym,30,0.0,"ch64,levels4,p0.1",15.335,,334.8,15.095,1
FD001,tcn,asym,50,0.001,"ch32,levels4,p0.2",15.337,0.439,326.35,13.031,2
FD001,tcn,asym,30,0.001,"ch96,levels4,p0.2",15.34,0.243,392.1,15.05,2
FD001,tcn,asym,30,0.001,"ch64,levels3,p0.1",15.352,0.254,358.1,15.622,2
FD001,bilstm,mse,50,0.001,"hid128,layers1,p0.3",15.353,1.73,502.8,14.568,2
FD001,patchtst,mse,30,0.001,"patch10,stride5,d_model64,layers2,revinTrue",15.356,0.267,372.2,15.24,2
FD001,tcn,asym,30,0.001,"ch32,levels4,p0.2",15.358,,348.5,14.738,1
FD001,gru,asym,50,0.0,"hid96,layers1,p0.3",15.37,3.603,489.25,14.905,2
